pair_id,token_address,chain,dex_name,pair_address,base_token,quote_token,pair_created_at,pair_age_minutes,pair_age_hours,liquidity_usd,fdv,market_cap,fdv_liquidity_ratio,marketcap_liquidity_ratio,price_usd,volume_5m,volume_1h,volume_6h,volume_24h,volume_liquidity_ratio,txns_5m_buys,txns_5m_sells,txns_15m_buys,txns_15m_sells,txns_1h_buys,txns_1h_sells,txns_24h_buys,txns_24h_sells,total_txns_1h,total_txns_24h,buy_ratio,unique_buyers_15m,unique_buyers_1h,unique_buyers_24h,price_change_5m,price_change_1h,price_change_6h,price_change_24h,estimated_slippage_100_usd,raw_json,scan_time
base:0x0a45cf6141b0065bbb335121a9b4e7705f4c0ccb901f89279c6139ca88d67f31,0x519D57CD8D6436Ed38B3803F85b3681bE44BCC07,base,uniswap,0x0a45cf6141b0065bbb335121a9b4e7705f4c0ccb901f89279c6139ca88d67f31,AI,ETH,2026-03-25T16:42:49+00:00,66074.68321296666,1101.244720216111,112160.41,118064.0,118064.0,1.0526352391186873,1.0526352391186873,0.000118,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,,0,0,0,,,,,,"{""baseToken"":{""address"":""0x519D57CD8D6436Ed38B3803F85b3681bE44BCC07"",""name"":""Apple Intelligence"",""symbol"":""AI""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":118064,""labels"":[""v4""],""liquidity"":{""base"":949996076,""quote"":0.0002004,""usd"":112160.41},""marketCap"":118064,""pairAddress"":""0x0a45cf6141b0065bbb335121a9b4e7705f4c0ccb901f89279c6139ca88d67f31"",""pairCreatedAt"":1774456969000,""priceChange"":{},""priceNative"":""0.00000005099"",""priceUsd"":""0.0001180"",""quoteToken"":{""address"":""0x0000000000000000000000000000000000000000"",""name"":""Ether"",""symbol"":""ETH""},""txns"":{""h1"":{""buys"":0,""sells"":0},""h24"":{""buys"":0,""sells"":1},""h6"":{""buys"":0,""sells"":0},""m5"":{""buys"":0,""sells"":0}},""url"":""https://dexscreener.com/base/0x0a45cf6141b0065bbb335121a9b4e7705f4c0ccb901f89279c6139ca88d67f31"",""volume"":{""h1"":0,""h24"":0,""h6"":0,""m5"":0}}",2026-05-10T13:57:29+00:00
base:0x2272ea9f3985aea7676f5093c54e2df989d940d5c489df0d4c2abd25c3cfcb86,0x6dD46f366D02571A60969e9A517E736681596B07,base,uniswap,0x2272ea9f3985aea7676f5093c54e2df989d940d5c489df0d4c2abd25c3cfcb86,GOTCHI,WETH,2026-05-10T13:05:11+00:00,109.91745273333333,1.8319575455555555,15831.19,14076.0,14076.0,0.8891308865600122,0.8891308865600122,1.407e-07,0.0,72482.55,293359.04,293359.04,18.53044780588193,0,0,0,0,253,480,893,1718,733,2611,0.3451568894952251,0,253,893,,-89.12,-5.23,-5.23,,"{""baseToken"":{""address"":""0x6dD46f366D02571A60969e9A517E736681596B07"",""name"":""Opengotchi"",""symbol"":""GOTCHI""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":14076,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/H6c5F1FFPUyJmwI_?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/RuxDz8spBSJM6ZrN?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0x6dd46f366d02571a60969e9a517e736681596b07?timestamp=1778424900000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/open_gotchi""}],""websites"":[]},""labels"":[""v4""],""liquidity"":{""base"":101584910476,""quote"":0.6566,""usd"":15831.19},""marketCap"":14076,""pairAddress"":""0x2272ea9f3985aea7676f5093c54e2df989d940d5c489df0d4c2abd25c3cfcb86"",""pairCreatedAt"":1778418311000,""priceChange"":{""h1"":-89.12,""h24"":-5.23,""h6"":-5.23},""priceNative"":""0.00000000006034"",""priceUsd"":""0.0000001407"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":253,""sells"":480},""h24"":{""buys"":893,""sells"":1718},""h6"":{""buys"":893,""sells"":1718},""m5"":{""buys"":0,""sells"":0}},""url"":""https://dexscreener.com/base/0x2272ea9f3985aea7676f5093c54e2df989d940d5c489df0d4c2abd25c3cfcb86"",""volume"":{""h1"":72482.55,""h24"":293359.04,""h6"":293359.04,""m5"":0}}",2026-05-10T14:55:06+00:00
base:0xBc1845822894fBA85A74B6a334c760aEFDceB23C,0x409e79C96389C00Fb5a46586acE2615c6d09C76e,base,uniswap,0xBc1845822894fBA85A74B6a334c760aEFDceB23C,AIUSD,USDC,2026-05-09T17:05:03+00:00,1310.050786066667,21.83417976777778,4046.13,6150.0,6150.0,1.5199709351899222,1.5199709351899222,0.9999,29.83,149.62,1237.07,1351.86,0.3341118550318452,3,0,3,0,8,7,65,68,15,133,0.5333333333333333,3,8,65,0.03,0.01,-0.05,0.02,,"{""baseToken"":{""address"":""0x409e79C96389C00Fb5a46586acE2615c6d09C76e"",""name"":""AIUSD"",""symbol"":""AIUSD""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":6150,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/7n05nH1ubAhDotGb?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/Qz4pksP1wbeZsHwW?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0x409e79c96389c00fb5a46586ace2615c6d09c76e?timestamp=1778424900000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/bridgeaxis""},{""type"":""telegram"",""url"":""https://t.me/bridgeaxis""},{""type"":""discord"",""url"":""https://discord.com/invite/bridgeaxis""}],""websites"":[{""label"":""Website"",""url"":""https://bridgeaxis.io/""},{""label"":""Docs"",""url"":""https://bridgeaxis.io/whitepaper""},{""label"":""GitHub"",""url"":""https://github.com/bridgeaxis-protocol""}]},""labels"":[""v3""],""liquidity"":{""base"":2003.1954,""quote"":2043.03707,""usd"":4046.13},""marketCap"":6150,""pairAddress"":""0xBc1845822894fBA85A74B6a334c760aEFDceB23C"",""pairCreatedAt"":1778346303000,""priceChange"":{""h1"":0.01,""h24"":0.02,""h6"":-0.05,""m5"":0.03},""priceNative"":""0.9999"",""priceUsd"":""0.9999"",""quoteToken"":{""address"":""0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913"",""name"":""USD Coin"",""symbol"":""USDC""},""txns"":{""h1"":{""buys"":8,""sells"":7},""h24"":{""buys"":65,""sells"":68},""h6"":{""buys"":49,""sells"":47},""m5"":{""buys"":3,""sells"":0}},""url"":""https://dexscreener.com/base/0xbc1845822894fba85a74b6a334c760aefdceb23c"",""volume"":{""h1"":149.62,""h24"":1351.86,""h6"":1237.07,""m5"":29.83}}",2026-05-10T14:55:06+00:00
base:0x487172d556884571f3e9fed40b6d7f29f51ff3d8d4a0ad8b4805858b63a2b43c,0x05A53C6153a9040Fbe58A2a106bC84577C34B422,base,uniswap,0x487172d556884571f3e9fed40b6d7f29f51ff3d8d4a0ad8b4805858b63a2b43c,LO0P,WETH,2026-05-10T12:32:45+00:00,142.35078606666667,2.372513101111111,147854.62,313378.0,313378.0,2.1195008989235506,2.1195008989235506,3.133e-06,65625.14,894780.52,1977867.47,1977867.47,13.377109690586606,64,62,64,62,1007,779,2557,1728,1786,4285,0.5638297872340425,64,1007,2557,-20.02,28.43,1209.0,1209.0,,"{""baseToken"":{""address"":""0x05A53C6153a9040Fbe58A2a106bC84577C34B422"",""name"":""LO0P"",""symbol"":""LO0P""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":313378,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/knLyX6JgP7Wra4RB?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/iBJ7p7-TKkSTEVKC?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0x05a53c6153a9040fbe58a2a106bc84577c34b422?timestamp=1778424900000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/lo0pEco""}],""websites"":[]},""labels"":[""v4""],""liquidity"":{""base"":27250478734,""quote"":26.7881,""usd"":147854.62},""marketCap"":313378,""pairAddress"":""0x487172d556884571f3e9fed40b6d7f29f51ff3d8d4a0ad8b4805858b63a2b43c"",""pairCreatedAt"":1778416365000,""priceChange"":{""h1"":28.43,""h24"":1209,""h6"":1209,""m5"":-20.02},""priceNative"":""0.000000001344"",""priceUsd"":""0.000003133"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":1007,""sells"":779},""h24"":{""buys"":2557,""sells"":1728},""h6"":{""buys"":2557,""sells"":1728},""m5"":{""buys"":64,""sells"":62}},""url"":""https://dexscreener.com/base/0x487172d556884571f3e9fed40b6d7f29f51ff3d8d4a0ad8b4805858b63a2b43c"",""volume"":{""h1"":894780.52,""h24"":1977867.47,""h6"":1977867.47,""m5"":65625.14}}",2026-05-10T14:55:06+00:00
base:0x1ab70efaad5c80164d82b916805ab6e1aae9743a817cbd806e866be21c44107b,0xF2270F70E4D5AA860337CF1E698b155aDd6E692D,base,uniswap,0x1ab70efaad5c80164d82b916805ab6e1aae9743a817cbd806e866be21c44107b,FLOOD,WETH,2026-05-10T13:55:11+00:00,80.78112581666666,1.3463520969444442,112090.15,195889.0,195889.0,1.7476022647841938,1.7476022647841938,0.0001958,50281.18,774614.99,870402.89,870402.89,7.765204079038168,59,56,59,56,982,962,1264,1198,1944,2462,0.5051440329218106,59,982,1264,31.87,519.0,736.0,736.0,,"{""baseToken"":{""address"":""0xF2270F70E4D5AA860337CF1E698b155aDd6E692D"",""name"":""Flood"",""symbol"":""FLOOD""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":195889,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/caSMRHi7YhP3b7Ib?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/QWhH649uTv5twrgy?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0xf2270f70e4d5aa860337cf1e698b155add6e692d?timestamp=1778426100000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/floodtoken""}],""websites"":[]},""labels"":[""v4""],""liquidity"":{""base"":340214405,""quote"":19.4606,""usd"":112090.15},""marketCap"":195889,""pairAddress"":""0x1ab70efaad5c80164d82b916805ab6e1aae9743a817cbd806e866be21c44107b"",""pairCreatedAt"":1778421311000,""priceChange"":{""h1"":519,""h24"":736,""h6"":736,""m5"":31.87},""priceNative"":""0.00000008388"",""priceUsd"":""0.0001958"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":982,""sells"":962},""h24"":{""buys"":1264,""sells"":1198},""h6"":{""buys"":1264,""sells"":1198},""m5"":{""buys"":59,""sells"":56}},""url"":""https://dexscreener.com/base/0x1ab70efaad5c80164d82b916805ab6e1aae9743a817cbd806e866be21c44107b"",""volume"":{""h1"":774614.99,""h24"":870402.89,""h6"":870402.89,""m5"":50281.18}}",2026-05-10T15:15:57+00:00
base:0x54D281c7cc029a9Dd71F9ACb7487dd95B1EecF5a,0x4ed4E862860beD51a9570b96d89aF5E1B0Efefed,base,pancakeswap,0x54D281c7cc029a9Dd71F9ACb7487dd95B1EecF5a,DEGEN,WETH,2024-07-15T07:28:21+00:00,956627.61445915,15943.793574319167,2905.07,27269014.0,27269014.0,9386.69773878082,9386.69773878082,0.00074,0.0,92.26,646.26,3271.84,1.1262516910091667,0,0,0,0,5,6,252,246,11,498,0.45454545454545453,0,5,252,,0.17,1.58,-0.04,,"{""baseToken"":{""address"":""0x4ed4E862860beD51a9570b96d89aF5E1B0Efefed"",""name"":""Degen"",""symbol"":""DEGEN""},""chainId"":""base"",""dexId"":""pancakeswap"",""fdv"":27269014,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/b0bbfdf2aa7c44176f77b9e541ae3e247c358f0ee1aed5dbe171f5cd5f8f5cd1?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/c865067e6e29f660b5d0c2a69814875c7415c3fc0022434651525c21f03cc24a?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0x4ed4e862860bed51a9570b96d89af5e1b0efefed?timestamp=1778426100000"",""socials"":[{""type"":""twitter"",""url"":""https://twitter.com/degentokenbase""},{""type"":""telegram"",""url"":""https://t.me/degentokenbase""}],""websites"":[{""label"":""Website"",""url"":""https://www.degen.tips/""},{""label"":""Farcaster"",""url"":""https://farcaster.xyz/~/channel/degen""}]},""liquidity"":{""base"":754786,""quote"":1.004619,""usd"":2905.07},""marketCap"":27269014,""pairAddress"":""0x54D281c7cc029a9Dd71F9ACb7487dd95B1EecF5a"",""pairCreatedAt"":1721028501000,""priceChange"":{""h1"":0.17,""h24"":-0.04,""h6"":1.58},""priceNative"":""0.0000003168"",""priceUsd"":""0.0007400"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":5,""sells"":6},""h24"":{""buys"":252,""sells"":246},""h6"":{""buys"":65,""sells"":52},""m5"":{""buys"":0,""sells"":0}},""url"":""https://dexscreener.com/base/0x54d281c7cc029a9dd71f9acb7487dd95b1eecf5a"",""volume"":{""h1"":92.26,""h24"":3271.84,""h6"":646.26,""m5"":0}}",2026-05-10T15:15:57+00:00
base:0xe2beeb34dcbb64c79fb0715c824959c4376717ba4d8a4bb7983a8bd7e1589ead,0xCC80a655FED2907Edb40B98934bc6fa28418AB07,base,uniswap,0xe2beeb34dcbb64c79fb0715c824959c4376717ba4d8a4bb7983a8bd7e1589ead,Centrifuge,WETH,2026-05-10T14:56:13+00:00,76.71409659999999,1.2785682766666666,15406.71,13991.0,13991.0,0.9081108166506672,0.9081108166506672,1.399e-07,0.0,161671.83,244923.02,244923.02,15.897165585644178,0,0,0,0,224,352,480,837,576,1317,0.3888888888888889,0,224,480,,-90.6,-14.42,-14.42,,"{""baseToken"":{""address"":""0xCC80a655FED2907Edb40B98934bc6fa28418AB07"",""name"":""Centrifuge"",""symbol"":""Centrifuge""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":13991,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/1UNmFrFBsk76_tbq?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/OuolaXeajnsT6Zh4?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0xcc80a655fed2907edb40b98934bc6fa28418ab07?timestamp=1778429700000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/Centrifuge_Fi""}],""websites"":[]},""labels"":[""v4""],""liquidity"":{""base"":101309381741,""quote"":0.5276,""usd"":15406.71},""marketCap"":13991,""pairAddress"":""0xe2beeb34dcbb64c79fb0715c824959c4376717ba4d8a4bb7983a8bd7e1589ead"",""pairCreatedAt"":1778424973000,""priceChange"":{""h1"":-90.6,""h24"":-14.42,""h6"":-14.42},""priceNative"":""0.00000000005987"",""priceUsd"":""0.0000001399"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":224,""sells"":352},""h24"":{""buys"":480,""sells"":837},""h6"":{""buys"":480,""sells"":837},""m5"":{""buys"":0,""sells"":0}},""url"":""https://dexscreener.com/base/0xe2beeb34dcbb64c79fb0715c824959c4376717ba4d8a4bb7983a8bd7e1589ead"",""volume"":{""h1"":161671.83,""h24"":244923.02,""h6"":244923.02,""m5"":0}}",2026-05-10T16:12:55+00:00
base:0xe11a0b0d1d34ff404ef862c6fd94772f0bd0469e8d98f5feed41738511c6d959,0x5Af9664c323152350e1B94E5DDD4AC0dEE2c0B07,base,uniswap,0xe11a0b0d1d34ff404ef862c6fd94772f0bd0469e8d98f5feed41738511c6d959,OS,WETH,2026-05-10T15:33:23+00:00,101.8261088,1.6971018133333333,92748.26,164287.0,164287.0,1.7713216398884466,1.7713216398884466,1.642e-06,27070.59,473973.49,741348.93,741348.93,7.993130329345263,58,95,58,95,952,1783,1620,3164,2735,4784,0.34808043875685557,58,952,1620,-39.21,-1.16,789.0,789.0,,"{""baseToken"":{""address"":""0x5Af9664c323152350e1B94E5DDD4AC0dEE2c0B07"",""name"":""opensigil"",""symbol"":""OS""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":164287,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/zjZb-Gzffxty4zhw?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/KGgZ8GF5rX3TaDg6?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0x5af9664c323152350e1b94e5ddd4ac0dee2c0b07?timestamp=1778433300000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/opensigilOS""}],""websites"":[]},""labels"":[""v4""],""liquidity"":{""base"":31647962607,""quote"":17.3572,""usd"":92748.26},""marketCap"":164287,""pairAddress"":""0xe11a0b0d1d34ff404ef862c6fd94772f0bd0469e8d98f5feed41738511c6d959"",""pairCreatedAt"":1778427203000,""priceChange"":{""h1"":-1.16,""h24"":789,""h6"":789,""m5"":-39.21},""priceNative"":""0.0000000006996"",""priceUsd"":""0.000001642"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":952,""sells"":1783},""h24"":{""buys"":1620,""sells"":3164},""h6"":{""buys"":1620,""sells"":3164},""m5"":{""buys"":58,""sells"":95}},""url"":""https://dexscreener.com/base/0xe11a0b0d1d34ff404ef862c6fd94772f0bd0469e8d98f5feed41738511c6d959"",""volume"":{""h1"":473973.49,""h24"":741348.93,""h6"":741348.93,""m5"":27070.59}}",2026-05-10T17:15:12+00:00
base:0xbb41FDF456C41F0fFe5B0f6d427Aa5C70A748A22,0xE02Cc26a0CB487Cec18c6C6880763882573B2fAf,base,uniswap,0xbb41FDF456C41F0fFe5B0f6d427Aa5C70A748A22,BDAG,WETH,2025-01-08T02:51:03+00:00,702284.3345308334,11704.738908847223,6721.91,328534.0,328534.0,48.87509651274712,48.87509651274712,0.0003285,0.0,18.12,940.22,2697.51,0.4013011182833451,0,0,0,0,2,1,34,32,3,66,0.6666666666666666,0,2,34,,0.94,-1.7,-3.72,,"{""baseToken"":{""address"":""0xE02Cc26a0CB487Cec18c6C6880763882573B2fAf"",""name"":""BlockDAG"",""symbol"":""BDAG""},""boosts"":{""active"":10},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":328534,""info"":{""imageUrl"":""https://cdn.dexscreener.com/cms/images/279327732ff710cfd4dc65f6a0f45301d2a3a7bd3bb3426e15b105fe5436938c?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0xe02cc26a0cb487cec18c6c6880763882573b2faf?timestamp=1778441700000"",""socials"":[{""type"":""telegram"",""url"":""https://t.me/blockDAGnetworkOfficial""}],""websites"":[{""label"":""Website"",""url"":""https://blockdagweb.network""}]},""labels"":[""v2""],""liquidity"":{""base"":10230160,""quote"":1.4245,""usd"":6721.91},""marketCap"":328534,""pairAddress"":""0xbb41FDF456C41F0fFe5B0f6d427Aa5C70A748A22"",""pairCreatedAt"":1736304663000,""priceChange"":{""h1"":0.94,""h24"":-3.72,""h6"":-1.7},""priceNative"":""0.0000001392"",""priceUsd"":""0.0003285"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":2,""sells"":1},""h24"":{""buys"":34,""sells"":32},""h6"":{""buys"":10,""sells"":18},""m5"":{""buys"":0,""sells"":0}},""url"":""https://dexscreener.com/base/0xbb41fdf456c41f0ffe5b0f6d427aa5c70a748a22"",""volume"":{""h1"":18.12,""h24"":2697.51,""h6"":940.22,""m5"":0}}",2026-05-10T19:35:23+00:00
base:0xecab64627a68ecbdb95da1fecde706c34ee4bec33843326f9f9689dde87d392d,0x5F09821CBb61e09D2a83124Ae0B56aaa3ae85B07,base,uniswap,0xecab64627a68ecbdb95da1fecde706c34ee4bec33843326f9f9689dde87d392d,DOTA,WETH,2026-03-30T13:58:23+00:00,59377.001197499994,989.6166866249999,140427.13,160779.0,160779.0,1.1449283340049747,1.1449283340049747,1.607e-06,0.0,385.42,1752.17,27142.08,0.19328230947965683,0,0,0,0,2,6,162,300,8,462,0.25,0,2,162,,-1.08,0.68,-11.83,,"{""baseToken"":{""address"":""0x5F09821CBb61e09D2a83124Ae0B56aaa3ae85B07"",""name"":""Defense of the Agents"",""symbol"":""DOTA""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":160779,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/T4nGlZ8vPTsue3Ik?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/heoEq7DCVIqrr7p8?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0x5f09821cbb61e09d2a83124ae0b56aaa3ae85b07?timestamp=1778441700000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/DotA_Agents""},{""type"":""discord"",""url"":""https://discord.gg/qBXKwzQhsj""},{""type"":""farcaster"",""url"":""https://farcaster.xyz/dota-agents""}],""websites"":[{""label"":""Website"",""url"":""https://www.defenseoftheagents.com/""},{""label"":""Docs"",""url"":""https://www.defenseoftheagents.com/docs""}]},""labels"":[""v4""],""liquidity"":{""base"":46658447558,""quote"":27.6569,""usd"":140427.13},""marketCap"":160779,""pairAddress"":""0xecab64627a68ecbdb95da1fecde706c34ee4bec33843326f9f9689dde87d392d"",""pairCreatedAt"":1774879103000,""priceChange"":{""h1"":-1.08,""h24"":-11.83,""h6"":0.68},""priceNative"":""0.0000000006798"",""priceUsd"":""0.000001607"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":2,""sells"":6},""h24"":{""buys"":162,""sells"":300},""h6"":{""buys"":41,""sells"":51},""m5"":{""buys"":0,""sells"":0}},""url"":""https://dexscreener.com/base/0xecab64627a68ecbdb95da1fecde706c34ee4bec33843326f9f9689dde87d392d"",""volume"":{""h1"":385.42,""h24"":27142.08,""h6"":1752.17,""m5"":0}}",2026-05-10T19:35:23+00:00
base:0xb189a54d4f1696e933d7e73716638c90f215123022495421105ed03c9144c849,0x86d1756f8D92a507443B9Eb26a0ECe7434b77b5e,base,uniswap,0xb189a54d4f1696e933d7e73716638c90f215123022495421105ed03c9144c849,HOOKY,ETH,2026-05-10T19:59:19+00:00,68.6996107,1.1449935116666665,53872.39,55380.0,55380.0,1.0279848360171138,1.0279848360171138,0.05538,359.61,19940.56,146762.79,146762.79,2.724267291649767,0,2,0,2,60,46,242,180,106,422,0.5660377358490566,0,60,242,-1.36,-16.73,16.28,16.28,,"{""baseToken"":{""address"":""0x86d1756f8D92a507443B9Eb26a0ECe7434b77b5e"",""name"":""HOOKY"",""symbol"":""HOOKY""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":55380,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/700pVbXfUW4NAuCw?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/2kn03aSQIsxP174s?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0x86d1756f8d92a507443b9eb26a0ece7434b77b5e?timestamp=1778447400000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/hookylend""},{""type"":""telegram"",""url"":""https://t.me/hookylend""}],""websites"":[{""label"":""Website"",""url"":""https://www.hookylend.xyz/""},{""label"":""Docs"",""url"":""https://www.hookylend.xyz/yellow-paper.html""}]},""labels"":[""v4""],""liquidity"":{""base"":897262,""quote"":1.7948,""usd"":53872.39},""marketCap"":55380,""pairAddress"":""0xb189a54d4f1696e933d7e73716638c90f215123022495421105ed03c9144c849"",""pairCreatedAt"":1778443159000,""priceChange"":{""h1"":-16.73,""h24"":16.28,""h6"":16.28,""m5"":-1.36},""priceNative"":""0.00002377"",""priceUsd"":""0.05538"",""quoteToken"":{""address"":""0x0000000000000000000000000000000000000000"",""name"":""Ether"",""symbol"":""ETH""},""txns"":{""h1"":{""buys"":60,""sells"":46},""h24"":{""buys"":242,""sells"":180},""h6"":{""buys"":242,""sells"":180},""m5"":{""buys"":0,""sells"":2}},""url"":""https://dexscreener.com/base/0xb189a54d4f1696e933d7e73716638c90f215123022495421105ed03c9144c849"",""volume"":{""h1"":19940.56,""h24"":146762.79,""h6"":146762.79,""m5"":359.61}}",2026-05-10T21:08:00+00:00
base:0x788e3D58Bb840747680704794b5A348504cDf59e,0x3348b2b47e388bB4A03Cb890e1F3f308b90828EF,base,uniswap,0x788e3D58Bb840747680704794b5A348504cDf59e,TROLL,WETH,2025-08-03T23:44:11+00:00,403102.10090826673,6718.368348471112,13603.21,29024.0,29024.0,2.1336140513893413,2.1336140513893413,2.902e-05,0.0,8049.94,16116.22,18900.8,1.3894367579416917,0,0,0,0,22,33,76,68,55,144,0.4,0,22,76,,-37.73,125.0,137.0,,"{""baseToken"":{""address"":""0x3348b2b47e388bB4A03Cb890e1F3f308b90828EF"",""name"":""Based Troll"",""symbol"":""TROLL""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":29024,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/gV1eJV3_maAe2lx6?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/5SM_ztm7PWW_dyXm?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0x3348b2b47e388bb4a03cb890e1f3f308b90828ef?timestamp=1778450700000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/basedtroll__""},{""type"":""telegram"",""url"":""https://t.me/Troll_OnBase""}],""websites"":[{""label"":""Website"",""url"":""http://basedtroll.site/""}]},""labels"":[""v3""],""liquidity"":{""base"":270977941,""quote"":2.4604,""usd"":13603.21},""marketCap"":29024,""pairAddress"":""0x788e3D58Bb840747680704794b5A348504cDf59e"",""pairCreatedAt"":1754264651000,""priceChange"":{""h1"":-37.73,""h24"":137,""h6"":125},""priceNative"":""0.00000001244"",""priceUsd"":""0.00002902"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":22,""sells"":33},""h24"":{""buys"":76,""sells"":68},""h6"":{""buys"":64,""sells"":55},""m5"":{""buys"":0,""sells"":0}},""url"":""https://dexscreener.com/base/0x788e3d58bb840747680704794b5a348504cdf59e"",""volume"":{""h1"":8049.94,""h24"":18900.8,""h6"":16116.22,""m5"":0}}",2026-05-10T22:06:17+00:00
